,energy_per_atom,O_concentration,C-O-H_C-sp1-H:mean_value,ether_concentration,H-O_coordination_number,O_n12_m2,prox_Ixx_ether_area,norm_density_ether_std,sp2-like_n11_m3,max_bond_angle
16100,-44.172968160377366,0.0943396,107.12,0.111111111,0.38,0.024,2.647676723,0.034271647,0.0,125.36
16101,-44.170091981132074,0.0943396,107.1,0.111111111,0.38,0.031,2.547121042,0.035200882,0.009,133.53
16102,-44.165749764150945,0.0943396,107.04,0.111111111,0.38,0.019,1.797952104,0.037215806,0.0,131.66
16103,-44.162006367924526,0.0943396,107.02,0.111111111,0.38,0.014,2.890186391,0.033729247,0.007,126.57
16104,-44.16049174528302,0.0943396,106.92,0.111111111,0.38,0.007,3.626364226,0.029432207,0.0,125.49
16105,-44.21569904988124,0.0926366,106.9,0.123595506,0.36,0.012,2.308101442,0.032975678,0.0,133.91
16106,-44.17339221698113,0.0943396,107.03,0.111111111,0.38,0.019,2.433264026,0.035956315,0.0,124.24
16107,-44.17623278301886,0.0943396,106.95,0.111111111,0.38,0.005,2.381032038,0.032414574,0.0,123.93
16108,-44.173376886792454,0.0943396,106.89,0.111111111,0.38,0.021,2.772522354,0.034824539,0.009,124.36
16109,-44.16297853773585,0.0943396,107.29,0.111111111,0.38,0.014,2.924812606,0.034855601,0.0,123.8
16110,-44.17000377358491,0.0943396,107.17,0.111111111,0.38,0.035,3.293921107,0.039121392,0.002,129.51
16111,-44.16063797169811,0.0943396,106.94,0.111111111,0.38,0.021,3.061457069,0.033544276,0.0,123.71
16112,-44.16161415094339,0.0943396,107.1,0.111111111,0.38,0.012,2.830477361,0.034231993,0.0,123.91
16113,-44.171999056603774,0.0943396,107.34,0.111111111,0.38,0.019,2.946450117,0.033692029,0.0,123.38
16114,-44.17541650943396,0.0943396,106.84,0.111111111,0.38,0.012,3.390601456,0.031656479,0.0,124.96
16115,-44.17148136792453,0.0943396,107.24,0.111111111,0.38,0.002,2.915727585,0.028413612,0.0,123.76
16116,-44.16419103773585,0.0943396,107.07,0.111111111,0.38,0.009,3.122512559,0.033632492,0.0,124.05
16117,-44.15827405660377,0.0943396,107.0,0.111111111,0.38,0.005,1.570725003,0.028107716,0.002,124.53
16118,-44.174593160377356,0.0943396,107.03,0.111111111,0.38,0.014,1.566999166,0.031391124,0.0,124.55
16119,-44.16543183962264,0.0943396,106.62,0.111111111,0.38,0.017,1.992564609,0.032807579,0.0,128.92
16120,-44.15854386792453,0.0943396,107.06,0.111111111,0.38,0.012,3.862711865,0.033394118,0.0,131.68
16121,-44.16814033018868,0.0943396,107.19,0.111111111,0.38,0.026,2.683994655,0.035631534,0.0,125.44
16122,-44.16715566037736,0.0943396,107.16,0.111111111,0.38,0.002,4.305423666,0.032841069,0.0,124.55
16123,-44.17501603773585,0.0943396,107.08,0.111111111,0.38,0.014,4.559216945,0.034920057,0.0,124.61
16124,-44.166500000000006,0.0943396,107.22,0.111111111,0.38,0.04,1.962552385,0.038888683,0.0,125.92
16125,-44.17368301886792,0.0943396,107.45,0.111111111,0.38,0.017,2.400430814,0.033544879,0.0,125.46
16126,-44.174325707547176,0.0943396,107.15,0.111111111,0.38,0.026,1.86126308,0.036768483,0.005,134.26
16127,-44.159761792452834,0.0943396,107.15,0.111111111,0.38,0.009,1.901855066,0.030247446,0.0,130.62
16128,-44.16589245283019,0.0943396,107.09,0.111111111,0.38,0.002,3.816663255,0.029627442,0.0,131.83
16129,-44.16650589622642,0.0943396,107.23,0.111111111,0.38,0.009,2.742236308,0.031212329,0.0,128.74
16130,-44.17405259433962,0.0943396,107.34,0.111111111,0.38,0.007,1.661882456,0.030493417,0.0,127.53
16131,-44.175179481132076,0.0943396,107.4,0.111111111,0.38,0.007,1.717103732,0.031194613,0.002,124.55
16132,-44.16155990566038,0.0943396,107.0,0.111111111,0.38,0.019,2.520044072,0.032871131,0.0,124.79
16133,-44.15240990566038,0.0943396,107.02,0.111111111,0.38,0.005,2.693700114,0.029225859,0.0,131.17
16134,-44.18245518867925,0.0943396,107.04,0.111111111,0.38,0.0,3.344551059,0.032483649,0.0,126.41
16135,-44.168989386792454,0.0943396,107.25,0.111111111,0.38,0.017,1.744721615,0.031696828,0.0,123.71
16136,-44.16790636792452,0.0943396,107.23,0.111111111,0.38,0.014,3.713479648,0.033308675,0.0,126.45
16137,-44.184319811320755,0.0943396,107.42,0.111111111,0.38,0.028,4.02112886,0.039954212,0.0,131.33
16138,-44.17433490566038,0.0943396,107.3,0.111111111,0.38,0.014,1.800900621,0.030531326,0.0,123.99
16139,-44.15991438679245,0.0943396,106.95,0.111111111,0.38,0.012,3.115779768,0.032888657,0.0,123.84
16140,-44.16293985849057,0.0943396,106.84,0.111111111,0.38,0.026,2.15102024,0.033774553,0.0,124.27
16141,-44.172417924528304,0.0943396,107.26,0.111111111,0.38,0.035,3.892427444,0.038255932,0.009,124.51
16142,-44.17448254716981,0.0943396,107.23,0.111111111,0.38,0.014,3.515476898,0.031988129,0.0,123.81
16143,-44.169470754716976,0.0943396,107.08,0.111111111,0.38,0.021,2.415426985,0.03392549,0.0,123.82
16144,-44.16976533018868,0.0943396,107.1,0.111111111,0.38,0.024,3.720278733,0.034746517,0.009,124.15
16145,-44.161952358490566,0.0943396,107.12,0.111111111,0.38,0.017,1.11100283,0.034528081,0.0,123.89
16146,-44.17714952830189,0.0943396,107.25,0.111111111,0.38,0.021,3.479149447,0.035815576,0.007,123.82
16147,-44.167564858490564,0.0943396,107.33,0.111111111,0.38,0.028,2.148719665,0.03828206,0.0,126.18
16148,-44.16191745283019,0.0943396,107.03,0.111111111,0.38,0.014,3.532159341,0.03337852,0.0,131.82
16149,-44.16859599056604,0.0943396,106.91,0.111111111,0.38,0.017,2.127233651,0.033785417,0.0,130.97
16150,-44.16600235849056,0.0943396,107.13,0.111111111,0.38,0.007,1.526727274,0.030484907,0.0,125.44
16151,-44.172107783018866,0.0943396,107.11,0.111111111,0.38,0.028,3.358752501,0.036970418,0.0,127.71
16152,-44.17130613207547,0.0943396,107.11,0.111111111,0.38,0.007,1.510075654,0.029839789,0.0,125.15
16153,-44.20816603325416,0.0926366,107.29,0.123595506,0.36,0.019,2.007271264,0.034022783,0.0,127.16
16154,-44.15755353773585,0.0943396,107.28,0.111111111,0.38,0.021,2.989712474,0.03423812,0.0,127.85
16155,-44.17068113207547,0.0943396,107.11,0.111111111,0.38,0.028,2.482509733,0.037320031,0.0,125.31
16156,-44.17104905660377,0.0943396,107.17,0.111111111,0.38,0.005,3.410062622,0.030906015,0.0,132.07
16157,-44.168964386792446,0.0943396,107.27,0.111111111,0.38,0.012,3.479426133,0.033219981,0.0,127.67
16158,-44.180556839622646,0.0943396,107.09,0.111111111,0.38,0.021,2.864774768,0.03380686,0.002,133.68
16159,-44.16442759433962,0.0943396,107.04,0.111111111,0.38,0.009,3.895672262,0.032006562,0.0,125.27
16160,-44.16463726415094,0.0943396,107.17,0.111111111,0.38,0.005,2.34107025,0.030206246,0.0,131.16
16161,-44.161487028301885,0.0943396,107.09,0.111111111,0.38,0.014,1.296264848,0.032758775,0.0,123.79
16162,-44.17938797169811,0.0943396,107.44,0.111111111,0.38,0.007,3.496715361,0.032661808,0.002,125.05
16163,-44.15724033018868,0.0943396,107.09,0.111111111,0.38,0.0,2.57338131,0.030315846,0.0,132.25
16164,-44.154969575471696,0.0943396,106.95,0.111111111,0.38,0.012,2.180560985,0.032178965,0.0,133.93
16165,-44.168861320754715,0.0943396,107.15,0.111111111,0.38,0.017,1.665162895,0.032387381,0.0,132.35
16166,-44.174478537735844,0.0943396,107.28,0.111111111,0.38,0.009,3.42726898,0.035300928,0.0,125.34
16167,-44.167021226415095,0.0943396,107.21,0.111111111,0.38,0.019,3.952718959,0.035665094,0.0,125.65
16168,-44.17035825471698,0.0943396,107.36,0.111111111,0.38,0.019,3.389202569,0.034741653,0.0,126.51
16169,-44.16826933962264,0.0943396,106.99,0.111111111,0.38,0.012,3.502079796,0.032522415,0.0,127.15
16170,-44.16289528301886,0.0943396,107.08,0.111111111,0.38,0.005,2.832822437,0.032283682,0.0,132.24
16171,-44.17419103773585,0.0943396,107.16,0.111111111,0.38,0.038,3.831421012,0.042359346,0.0,129.68
16172,-44.156870518867926,0.0943396,107.13,0.111111111,0.38,0.021,2.467103706,0.035715617,0.0,126.93
16173,-45.1804780952381,0.0952381,107.53,0.227272727,0.29,0.074,8.411467396,0.050393954,0.0,123.64
16174,-45.17942071428571,0.0952381,107.38,0.227272727,0.29,0.074,6.727162784,0.04991676,0.007,126.52
16175,-45.18317666666667,0.0952381,107.01,0.227272727,0.29,0.062,6.14150956,0.04273734,0.0,123.95
16176,-45.16929619047619,0.0952381,107.36,0.227272727,0.29,0.088,3.929496142,0.047190558,0.014,124.78
16177,-45.174481666666665,0.0952381,107.37,0.227272727,0.29,0.06,8.636456509,0.043251165,0.0,124.92
16178,-45.1670580952381,0.0952381,106.57,0.227272727,0.29,0.062,7.974779864,0.041267823,0.0,126.21
16179,-45.174771428571425,0.0952381,106.67,0.227272727,0.29,0.083,8.971913569,0.051882891,0.014,130.46
16180,-45.18324976190476,0.0952381,107.43,0.227272727,0.29,0.055,7.332167269,0.043106703,0.0,126.8
16181,-45.17484619047619,0.0952381,107.21,0.227272727,0.29,0.055,5.018345292,0.040723678,0.0,124.49
16182,-45.18100619047619,0.0952381,107.45,0.227272727,0.29,0.074,7.643396586,0.046091242,0.0,127.69
16183,-45.17650976190476,0.0952381,107.05,0.227272727,0.29,0.043,11.9821397,0.041103197,0.0,128.84
16184,-45.17216023809524,0.0952381,107.16,0.227272727,0.29,0.088,8.795558621,0.047423574,0.029,125.94
16185,-45.17747166666667,0.0952381,107.18,0.227272727,0.29,0.038,6.522739768,0.036850118,0.0,126.64
16186,-45.179922857142856,0.0952381,106.9,0.227272727,0.29,0.064,6.076790353,0.04455399,0.007,128.06
16187,-45.17671857142857,0.0952381,106.89,0.227272727,0.29,0.06,12.57100279,0.044952911,0.005,125.43
16188,-45.17424452380953,0.0952381,107.24,0.227272727,0.29,0.06,6.797553892,0.04207641,0.0,124.25
16189,-45.17603166666667,0.0952381,107.02,0.227272727,0.29,0.064,7.529917143,0.042940751,0.014,124.77
16190,-45.17373333333334,0.0952381,107.26,0.227272727,0.29,0.114,6.83598462,0.053095776,0.048,123.94
16191,-45.18667357142857,0.0952381,106.75,0.227272727,0.29,0.105,7.816732519,0.05492917,0.0,129.03
16192,-45.17553333333333,0.0952381,106.9,0.227272727,0.29,0.057,4.015154225,0.041211734,0.005,123.86
16193,-45.167029761904764,0.0952381,106.97,0.227272727,0.29,0.079,4.642173461,0.047085021,0.0,126.16
16194,-45.17445071428571,0.0952381,107.24,0.227272727,0.29,0.064,7.805839557,0.043744741,0.021,131.98
16195,-45.170699523809525,0.0952381,107.06,0.227272727,0.29,0.074,7.089451793,0.044119199,0.012,125.99
16196,-45.18311071428572,0.0952381,107.37,0.227272727,0.29,0.071,5.31778748,0.043489084,0.0,125.36
16197,-45.18259738095239,0.0952381,107.26,0.227272727,0.29,0.055,4.400769088,0.044705932,0.0,124.69
16198,-45.179900952380954,0.0952381,107.21,0.227272727,0.29,0.076,4.593742976,0.049636703,0.002,127.28
16199,-45.172001428571434,0.0952381,107.15,0.227272727,0.29,0.038,10.40851718,0.042255171,0.0,124.44
16200,-45.17792095238095,0.0952381,107.19,0.227272727,0.29,0.055,10.69346367,0.04373818,0.0,126.67
16201,-45.17546880952381,0.0952381,107.3,0.227272727,0.29,0.06,6.640477073,0.042645795,0.005,125.08
16202,-45.174147619047616,0.0952381,106.95,0.227272727,0.29,0.09,7.394334236,0.046470465,0.024,124.04
16203,-45.18591833333333,0.0952381,107.29,0.227272727,0.29,0.069,6.880745346,0.044135536,0.0,130.47
16204,-45.17987428571429,0.0952381,106.89,0.227272727,0.29,0.06,10.20299566,0.044196521,0.0,124.35
16205,-45.17800119047619,0.0952381,107.36,0.227272727,0.29,0.06,4.154254814,0.040958012,0.0,128.13
16206,-45.1752069047619,0.0952381,107.19,0.227272727,0.29,0.067,6.636866107,0.041796757,0.0,130.83
16207,-45.172355952380954,0.0952381,106.73,0.227272727,0.29,0.098,7.870859761,0.053127381,0.0,138.36
16208,-45.18450047619048,0.0952381,107.44,0.227272727,0.29,0.088,8.069033694,0.047162684,0.0,126.96
16209,-45.181908809523804,0.0952381,107.06,0.227272727,0.29,0.052,10.73619983,0.044397859,0.0,128.7
16210,-45.18341738095238,0.0952381,107.3,0.227272727,0.29,0.088,2.936571176,0.053572652,0.026,126.6
16211,-45.18457071428572,0.0952381,107.31,0.227272727,0.29,0.088,8.656036124,0.049003547,0.024,127.01
16212,-45.17631595238095,0.0952381,107.29,0.227272727,0.29,0.052,8.885574133,0.043275814,0.0,125.13
16213,-45.18434023809524,0.0952381,107.25,0.227272727,0.29,0.083,6.599035976,0.046003732,0.007,124.92
16214,-45.18778952380952,0.0952381,107.33,0.227272727,0.29,0.079,4.864187946,0.05035603,0.007,126.58
16215,-45.17446595238095,0.0952381,107.22,0.227272727,0.29,0.093,6.061404242,0.049749058,0.0,126.22
16216,-45.169755714285714,0.0952381,107.36,0.227272727,0.29,0.088,6.334304777,0.046721371,0.0,123.57
16217,-45.178715000000004,0.0952381,106.98,0.227272727,0.29,0.045,6.468160157,0.03782966,0.012,124.21
16218,-45.17424928571429,0.0952381,107.1,0.227272727,0.29,0.043,7.283195762,0.038463685,0.0,124.09
16219,-45.18106976190476,0.0952381,107.27,0.227272727,0.29,0.079,8.234910963,0.046256272,0.007,128.15
16220,-45.17154047619047,0.0952381,107.15,0.227272727,0.29,0.048,8.052547728,0.04157743,0.0,126.44
16221,-45.17527595238096,0.0952381,107.14,0.227272727,0.29,0.121,3.655105994,0.054245181,0.055,125.14
16222,-45.16868595238095,0.0952381,107.27,0.227272727,0.29,0.052,5.771796851,0.041871989,0.005,124.03
16223,-45.18631404761905,0.0952381,107.38,0.227272727,0.29,0.069,5.00267805,0.044803028,0.002,126.09
16224,-45.17359023809524,0.0952381,107.21,0.227272727,0.29,0.062,8.844822084,0.043162185,0.0,126.62
16225,-45.17745761904762,0.0952381,106.94,0.227272727,0.29,0.079,6.293227306,0.045329346,0.014,124.8
16226,-45.17283285714286,0.0952381,106.97,0.227272727,0.29,0.117,8.093382309,0.052326429,0.026,125.25
16227,-45.17997166666667,0.0952381,107.47,0.227272727,0.29,0.081,6.979688591,0.049568374,0.0,126.69
16228,-45.177296428571424,0.0952381,106.99,0.227272727,0.29,0.081,11.19442345,0.046420794,0.021,126.74
16229,-45.17413714285714,0.0952381,107.3,0.227272727,0.29,0.079,5.963975898,0.044798494,0.005,126.98
16230,-45.181849047619046,0.0952381,107.09,0.227272727,0.29,0.095,6.095930757,0.047949723,0.038,124.85
16231,-45.17460333333333,0.0952381,107.26,0.227272727,0.29,0.055,11.91406787,0.04359318,0.0,125.83
16232,-45.186370238095236,0.0952381,107.24,0.227272727,0.29,0.093,7.438035162,0.050678456,0.012,127.71
16233,-45.17576833333334,0.0952381,107.22,0.227272727,0.29,0.055,7.117755659,0.04049692,0.005,126.84
16234,-45.180035476190476,0.0952381,107.02,0.227272727,0.29,0.076,6.438729067,0.047231136,0.01,125.63
16235,-45.174868333333336,0.0952381,107.19,0.227272727,0.29,0.088,3.616655184,0.047449633,0.014,127.88
16236,-45.168301666666665,0.0952381,107.48,0.227272727,0.29,0.071,5.111575431,0.045865839,0.005,123.76
16237,-45.18468071428572,0.0952381,107.53,0.227272727,0.29,0.052,8.795176133,0.041431586,0.007,125.6
16238,-45.16945119047619,0.0952381,106.77,0.227272727,0.29,0.071,7.369212615,0.044081027,0.0,125.26
16239,-45.17744714285714,0.0952381,107.41,0.227272727,0.29,0.055,8.606246642,0.040008703,0.012,132.81
16240,-45.18694952380953,0.0952381,107.25,0.227272727,0.29,0.043,7.805717504,0.039131358,0.01,127.52
16241,-45.178735476190475,0.0952381,107.18,0.227272727,0.29,0.06,6.223979996,0.046211175,0.0,126.71
16242,-45.17395738095238,0.0952381,107.15,0.227272727,0.29,0.069,8.264551556,0.04698268,0.0,126.67
16243,-45.17023714285714,0.0952381,106.98,0.227272727,0.29,0.045,7.614379698,0.04051859,0.0,127.33
16244,-45.191490476190474,0.0952381,107.85,0.227272727,0.29,0.071,7.025698248,0.049068358,0.007,125.86
16245,-45.17161071428571,0.0952381,107.25,0.227272727,0.29,0.081,7.292489192,0.047506199,0.014,123.73
16246,-45.170409523809525,0.0952381,106.75,0.227272727,0.29,0.083,5.894509129,0.043952465,0.017,123.82
16247,-45.16986714285714,0.0952381,107.36,0.227272727,0.29,0.06,11.61969237,0.043510509,0.0,123.73
16248,-45.18396666666666,0.0952381,107.36,0.227272727,0.29,0.069,8.437288675,0.043608339,0.01,124.23
16249,-45.176675476190475,0.0952381,107.22,0.227272727,0.29,0.036,8.475673125,0.041219652,0.0,128.09
16250,-45.179141190476194,0.0952381,107.15,0.227272727,0.29,0.105,7.470872535,0.056052483,0.005,128.49
16251,-45.16884119047619,0.0952381,107.4,0.227272727,0.29,0.081,6.092170443,0.044876456,0.007,123.87
16252,-45.17563166666667,0.0952381,106.96,0.227272727,0.29,0.06,7.256702825,0.049277195,0.012,125.23
16253,-45.17428380952381,0.0952381,107.06,0.227272727,0.29,0.045,7.007997819,0.042176495,0.0,125.14
16254,-45.17335523809524,0.0952381,107.25,0.227272727,0.29,0.095,3.443655359,0.050345433,0.0,126.55
16255,-45.16422309523809,0.0952381,107.05,0.227272727,0.29,0.052,9.018715145,0.04006528,0.0,127.24
16256,-45.172919285714286,0.0952381,107.21,0.227272727,0.29,0.064,12.00392121,0.045629949,0.0,126.08
16257,-45.1757269047619,0.0952381,107.09,0.227272727,0.29,0.05,12.70301575,0.039384785,0.0,125.87
16258,-45.181491904761906,0.0952381,106.96,0.227272727,0.29,0.062,14.05657173,0.044837085,0.0,125.97
16259,-45.19006238095238,0.0952381,107.41,0.227272727,0.29,0.04,4.640278564,0.04122877,0.0,131.19
16260,-45.16897142857143,0.0952381,107.19,0.227272727,0.29,0.081,5.858406282,0.048292482,0.012,124.31
16261,-45.17941452380953,0.0952381,107.23,0.227272727,0.29,0.052,7.815029259,0.039234351,0.007,125.09
16262,-45.20699238095238,0.0952381,107.54,0.227272727,0.29,0.067,10.41447553,0.049553442,0.012,127.21
16263,-45.177080476190476,0.0952381,107.03,0.227272727,0.29,0.045,7.296778279,0.047638102,0.0,126.16
16264,-45.17692571428571,0.0952381,107.28,0.227272727,0.29,0.043,8.218900808,0.039092923,0.0,125.87
16265,-45.175160000000005,0.0952381,107.57,0.227272727,0.29,0.076,8.432886516,0.047084528,0.007,125.56
16266,-45.18900071428572,0.0952381,107.51,0.227272727,0.29,0.11,7.863927297,0.051939497,0.0,125.69
16267,-45.16191833333334,0.0952381,106.85,0.227272727,0.29,0.117,2.304508449,0.052764489,0.007,126.26
16268,-45.176897857142855,0.0952381,107.3,0.227272727,0.29,0.083,7.361248906,0.052176087,0.026,126.6
16269,-45.18214714285714,0.0952381,107.46,0.227272727,0.29,0.038,11.17578905,0.040164311,0.0,132.86
16270,-45.187102380952375,0.0952381,107.52,0.227272727,0.29,0.064,4.287029535,0.042786368,0.012,127.0
16271,-45.17781357142857,0.0952381,106.95,0.227272727,0.29,0.079,8.948082694,0.048502326,0.005,127.47
16272,-45.18666547619048,0.0952381,107.23,0.227272727,0.29,0.11,5.088407964,0.052222224,0.014,130.11
16273,-45.19318380952381,0.0952381,107.36,0.227272727,0.29,0.069,2.872006833,0.044423419,0.007,125.8
16274,-45.189305,0.0952381,107.32,0.227272727,0.29,0.081,2.114827523,0.055089463,0.007,126.61
16275,-45.17935976190476,0.0952381,107.12,0.227272727,0.29,0.04,9.289773048,0.040925317,0.0,124.03
16276,-45.18092619047619,0.0952381,107.18,0.227272727,0.29,0.102,8.504173552,0.048910747,0.017,125.06
16277,-45.17343023809524,0.0952381,107.28,0.227272727,0.29,0.081,10.24122497,0.049271914,0.012,125.35
16278,-45.18721714285714,0.0952381,107.23,0.227272727,0.29,0.062,10.75578786,0.043391079,0.005,124.65
16279,-45.186527857142856,0.0952381,107.06,0.227272727,0.29,0.062,8.343553964,0.047547586,0.002,127.55
16280,-45.16992642857143,0.0952381,107.11,0.227272727,0.29,0.05,8.419694284,0.038955893,0.0,126.47
16281,-45.17679095238095,0.0952381,107.47,0.227272727,0.29,0.093,4.792598197,0.048317244,0.0,125.93
16282,-45.17968666666667,0.0952381,107.2,0.227272727,0.29,0.067,7.640010847,0.047685253,0.0,124.76
16283,-45.18360119047619,0.0952381,107.4,0.227272727,0.29,0.069,5.001442948,0.045439813,0.0,127.29
16284,-45.16751619047619,0.0952381,107.12,0.227272727,0.29,0.06,6.256231081,0.041064002,0.007,124.91
16285,-45.17974880952381,0.0952381,107.14,0.227272727,0.29,0.052,4.928133625,0.043539492,0.0,128.1
16286,-45.18469357142857,0.0952381,107.2,0.227272727,0.29,0.071,5.885864646,0.048129961,0.007,125.83
16287,-45.17482619047619,0.0952381,107.22,0.227272727,0.29,0.069,10.21404671,0.046643825,0.0,130.72
16288,-45.171753571428575,0.0952381,107.28,0.227272727,0.29,0.062,5.326530462,0.041733628,0.0,125.22
16289,-45.17728642857143,0.0952381,107.22,0.227272727,0.29,0.06,11.60900967,0.047981491,0.0,123.57
16290,-45.16348404761905,0.0952381,107.04,0.227272727,0.29,0.067,7.634467252,0.045749698,0.0,123.76
16291,-45.190354761904764,0.0952381,107.39,0.227272727,0.29,0.088,10.86867529,0.049922118,0.012,131.42
16292,-45.18469857142858,0.0952381,107.03,0.227272727,0.29,0.093,4.31276687,0.05267422,0.017,126.81
16293,-45.16578738095239,0.0952381,107.16,0.227272727,0.29,0.064,6.604747609,0.046879438,0.0,124.64
16294,-45.17900833333333,0.0952381,107.28,0.227272727,0.29,0.071,9.154323608,0.050676651,0.002,125.62
16295,-45.162325476190475,0.0952381,107.26,0.227272727,0.29,0.052,6.027885449,0.040309084,0.0,127.8
16296,-45.19896142857143,0.0952381,107.51,0.227272727,0.29,0.093,6.572134974,0.053657944,0.019,127.73
16297,-45.16500142857142,0.0952381,106.64,0.227272727,0.29,0.038,7.231648239,0.038582405,0.005,123.55
16298,-45.16564904761905,0.0952381,107.4,0.227272727,0.29,0.052,8.561197751,0.044254804,0.0,123.58
16299,-45.17203404761905,0.0952381,107.33,0.227272727,0.29,0.076,10.92383395,0.047711863,0.01,124.24
16300,-45.18649023809524,0.0952381,107.17,0.227272727,0.29,0.064,9.901282794,0.042599403,0.005,126.7
16301,-45.18508880952381,0.0952381,106.95,0.227272727,0.29,0.079,6.397100991,0.047290198,0.007,125.01
16302,-45.18134,0.0952381,107.08,0.227272727,0.29,0.079,3.145495566,0.045768051,0.007,129.14
16303,-45.19528261904762,0.0952381,107.24,0.227272727,0.29,0.06,8.920309423,0.042005454,0.007,125.37
16304,-45.16923285714285,0.0952381,107.34,0.227272727,0.29,0.071,8.494218705,0.047417901,0.014,126.14
16305,-45.181337380952385,0.0952381,107.23,0.227272727,0.29,0.09,6.217077416,0.049374356,0.007,125.5
16306,-45.181980714285714,0.0952381,107.08,0.227272727,0.29,0.064,9.258358179,0.04989349,0.007,125.73
16307,-45.18091071428571,0.0952381,106.96,0.227272727,0.29,0.079,6.940891706,0.050437289,0.007,125.44
16308,-45.164904047619046,0.0952381,106.88,0.227272727,0.29,0.1,5.572825708,0.05135566,0.005,127.3
16309,-45.18569214285714,0.0952381,107.15,0.227272727,0.29,0.081,8.242728304,0.049340806,0.0,130.36
16310,-45.17932642857143,0.0952381,106.74,0.227272727,0.29,0.038,6.588874713,0.039946116,0.0,125.15
16311,-45.176740238095235,0.0952381,107.23,0.227272727,0.29,0.06,8.453161073,0.043178439,0.0,125.01
16312,-45.16778642857143,0.0952381,106.71,0.227272727,0.29,0.055,8.282295315,0.04062266,0.0,126.14
16313,-45.198300714285715,0.0952381,107.47,0.227272727,0.29,0.069,5.850296984,0.043998816,0.005,133.28
16314,-45.173098333333336,0.0952381,106.98,0.227272727,0.29,0.067,5.021622077,0.04348726,0.014,125.24
16315,-45.18298261904762,0.0952381,106.88,0.227272727,0.29,0.079,4.707198577,0.046475395,0.033,123.54
16316,-45.18271261904762,0.0952381,107.46,0.227272727,0.29,0.098,11.03540631,0.049616339,0.014,125.45
16317,-45.17311214285714,0.0952381,107.14,0.227272727,0.29,0.055,6.794484032,0.042319177,0.007,126.5
16318,-45.172517142857146,0.0952381,107.34,0.227272727,0.29,0.04,6.920827413,0.035167983,0.0,124.19
16319,-45.17762333333334,0.0952381,107.42,0.227272727,0.29,0.069,7.271999273,0.043015955,0.0,124.27
16320,-45.17268571428571,0.0952381,107.01,0.227272727,0.29,0.06,9.645310311,0.042692849,0.0,124.45
16321,-45.161636190476194,0.0952381,106.67,0.227272727,0.29,0.062,4.762054153,0.042805444,0.0,125.62
16322,-45.18414214285714,0.0952381,106.86,0.227272727,0.29,0.095,5.88649416,0.049808915,0.0,128.53
16323,-45.17657619047619,0.0952381,107.35,0.227272727,0.29,0.062,8.480289175,0.044537543,0.005,128.86
16324,-45.17980166666667,0.0952381,107.15,0.227272727,0.29,0.074,7.876215656,0.049924022,0.017,131.16
16325,-45.186413809523806,0.0952381,107.39,0.227272727,0.29,0.086,6.111610796,0.046635388,0.007,125.71
16326,-45.16731880952381,0.0952381,107.17,0.227272727,0.29,0.074,2.472723985,0.05070967,0.007,124.57
16327,-45.18255357142857,0.0952381,107.11,0.227272727,0.29,0.081,9.984322394,0.046657964,0.031,125.33
16328,-45.17673666666667,0.0952381,106.72,0.227272727,0.29,0.057,7.089588601,0.045077371,0.014,123.43
16329,-45.17205690476191,0.0952381,107.28,0.227272727,0.29,0.095,5.828864429,0.049551987,0.012,123.83
16330,-45.17968738095239,0.0952381,107.25,0.227272727,0.29,0.067,6.040592262,0.042695044,0.002,124.23
16331,-45.178693095238096,0.0952381,107.16,0.227272727,0.29,0.071,7.634281242,0.043154257,0.007,123.92
16332,-45.178967380952386,0.0952381,107.13,0.227272727,0.29,0.071,11.82417683,0.046662239,0.012,124.81
16333,-45.17652142857143,0.0952381,107.44,0.227272727,0.29,0.069,7.72077574,0.044227496,0.0,127.19
16334,-45.176155,0.0952381,107.14,0.227272727,0.29,0.076,10.4063056,0.044143889,0.014,126.06
16335,-45.17089595238095,0.0952381,107.01,0.227272727,0.29,0.074,7.619072845,0.045556023,0.0,124.75
16336,-45.172514523809525,0.0952381,107.14,0.227272727,0.29,0.069,5.55458531,0.043647515,0.01,124.96
16337,-45.177595,0.0952381,107.23,0.227272727,0.29,0.064,9.982643112,0.04713078,0.012,125.5
16338,-45.183642142857146,0.0952381,107.08,0.227272727,0.29,0.095,5.786568542,0.046827637,0.01,126.63
16339,-45.18421571428571,0.0952381,107.31,0.227272727,0.29,0.074,7.421725445,0.048530759,0.0,124.91
16340,-45.17434452380952,0.0952381,107.09,0.227272727,0.29,0.06,8.120126814,0.047924343,0.019,128.21
16341,-45.17393714285714,0.0952381,107.18,0.227272727,0.29,0.071,4.465142915,0.044071869,0.01,126.73
16342,-45.174502619047615,0.0952381,107.17,0.227272727,0.29,0.071,4.478516275,0.044465415,0.005,125.6
16343,-45.17198571428572,0.0952381,107.3,0.227272727,0.29,0.057,7.138959756,0.041299215,0.005,125.67
16344,-45.18385428571428,0.0952381,106.94,0.227272727,0.29,0.064,12.32173684,0.045584217,0.005,124.82
16345,-45.17469428571428,0.0952381,107.26,0.227272727,0.29,0.079,5.303013675,0.045930571,0.0,132.82
16346,-45.18176833333334,0.0952381,107.21,0.227272727,0.29,0.067,9.550623489,0.044371629,0.007,132.04
16347,-45.176564523809525,0.0952381,107.2,0.227272727,0.29,0.074,7.506090492,0.042854462,0.0,124.21
