,Fermi_energy,C-C-C_C-sp2-C:error,C-O_sp3-strained:mean_value,O_concentration,prox_density_ether_std,ether_concentration,sp2-like_n11_m1,sp2-like_n7_m1,sp2-like_n10_m7,H-O_coordination_number,Ixx_bar_O_area
239,-4.5936,1.75,0.1481,0.1162791,0.253042925,0.12195122,0.0,0.0,0.169,0.42,0.001205455
240,-4.7199,1.61,0.1486,0.1162791,0.169277635,0.12195122,0.0,0.0,0.186,0.42,0.001440819
241,-4.6421,1.53,0.1485,0.1162791,0.358601889,0.12195122,0.0,0.006,0.172,0.42,0.001094969
242,-4.6552,1.41,0.1479,0.1162791,0.314390532,0.12195122,0.0,0.006,0.154,0.42,0.001242411
243,-4.6517,1.46,0.1485,0.1162791,0.190235323,0.12195122,0.0,0.012,0.169,0.42,0.001358846
244,-4.6767,1.42,0.1469,0.1162791,0.376971948,0.12195122,0.0,0.003,0.137,0.42,0.001488382
245,-4.6636,1.71,0.1481,0.1162791,0.274327864,0.12195122,0.0,0.0,0.119,0.42,0.00139283
246,-4.7751,1.86,0.1464,0.1162791,0.294837915,0.12195122,0.0,0.0,0.166,0.42,0.001177733
247,-4.696,1.46,0.1474,0.1162791,0.223063901,0.12195122,0.0,0.0,0.122,0.42,0.001187681
248,-4.6133,1.52,0.1478,0.1162791,0.285112328,0.12195122,0.0,0.003,0.128,0.42,0.001147781
249,-4.6215,2.05,0.1482,0.1120944,0.27291063,0.1375,0.0,0.0,0.124,0.39,0.00131961
250,-4.6498,2.19,0.1482,0.1162791,0.340824837,0.12195122,0.0,0.0,0.113,0.42,0.001414446
251,-4.667,1.59,0.1475,0.1162791,0.180268722,0.12195122,0.0,0.0,0.166,0.42,0.001272583
252,-4.6305,1.77,0.1483,0.1162791,0.21475795,0.12195122,0.0,0.003,0.084,0.42,0.001594225
253,-4.7206,1.9,0.1474,0.1162791,0.284321038,0.12195122,0.0,0.003,0.186,0.42,0.001366019
254,-4.6437,1.72,0.1485,0.1162791,0.222638644,0.12195122,0.0,0.0,0.16,0.42,0.001256159
255,-4.6711,1.49,0.1473,0.1162791,0.237452834,0.12195122,0.0,0.006,0.189,0.42,0.001223096
256,-4.7073,1.7,0.1477,0.1143695,0.296141332,0.135802469,0.0,0.0,0.173,0.4,0.001122865
257,-4.6452,1.7,0.1476,0.1162791,0.273185176,0.12195122,0.0,0.003,0.154,0.42,0.00138704
258,-4.6914,1.37,0.147,0.1162791,0.296500058,0.12195122,0.0,0.009,0.131,0.42,0.001574033
259,-4.6518,1.47,0.1472,0.1162791,0.139879463,0.12195122,0.0,0.003,0.137,0.42,0.001110602
260,-4.7038,1.85,0.1475,0.1162791,0.279528158,0.12195122,0.0,0.0,0.134,0.42,0.001316576
261,-4.692,1.67,0.1481,0.1162791,0.241807825,0.12195122,0.0,0.003,0.195,0.42,0.001451534
262,-4.6745,1.79,0.1483,0.1162791,0.2443004,0.12195122,0.0,0.0,0.113,0.42,0.001393922
263,-4.6766,1.93,0.1477,0.1162791,0.220093934,0.12195122,0.0,0.0,0.145,0.42,0.001432348
264,-4.6667,1.47,0.1485,0.1143695,0.259594054,0.135802469,0.0,0.006,0.17,0.4,0.001420796
265,-4.6494,1.5,0.1471,0.1162791,0.250285245,0.12195122,0.0,0.009,0.142,0.42,0.001157797
266,-4.6527,1.55,0.1477,0.1143695,0.372678491,0.135802469,0.0,0.0,0.106,0.4,0.001353771
267,-4.6459,1.44,0.1479,0.1162791,0.226119258,0.12195122,0.0,0.0,0.203,0.42,0.00151301
268,-4.581,1.62,0.1485,0.1162791,0.205404614,0.12195122,0.0,0.006,0.11,0.42,0.001097536
269,-4.669,1.48,0.1476,0.1162791,0.282159466,0.12195122,0.0,0.003,0.148,0.42,0.001302299
270,-4.6134,1.41,0.1476,0.1162791,0.180147469,0.12195122,0.0,0.003,0.142,0.42,0.001164741
271,-4.6756,1.7,0.1476,0.1162791,0.288694066,0.12195122,0.0,0.0,0.145,0.42,0.001482546
272,-4.6188,1.79,0.1477,0.1162791,0.280491127,0.12195122,0.0,0.0,0.163,0.42,0.001445556
273,-4.7073,1.6,0.1481,0.1162791,0.155585443,0.12195122,0.0,0.0,0.145,0.42,0.001399784
274,-4.6647,1.42,0.1476,0.1162791,0.282546538,0.12195122,0.0,0.009,0.157,0.42,0.001253075
275,-4.6786,1.49,0.1475,0.1162791,0.282425681,0.12195122,0.0,0.0,0.157,0.42,0.001517794
276,-4.7039,1.44,0.148,0.1162791,0.240807216,0.12195122,0.0,0.009,0.137,0.42,0.001416097
277,-4.6562,1.73,0.1472,0.1162791,0.324886542,0.12195122,0.0,0.0,0.166,0.42,0.001477752
278,-4.7166,1.5,0.1477,0.1162791,0.279402647,0.12195122,0.0,0.003,0.131,0.42,0.001340788
279,-4.5959,1.8,0.1476,0.1162791,0.3086844,0.12195122,0.0,0.003,0.154,0.42,0.001764813
280,-4.6872,1.76,0.1473,0.1162791,0.310503905,0.12195122,0.0,0.003,0.183,0.42,0.001495928
281,-4.6204,1.68,0.1475,0.1162791,0.251565234,0.12195122,0.0,0.0,0.172,0.42,0.001351437
282,-4.6343,1.83,0.1483,0.1162791,0.285521758,0.12195122,0.0,0.0,0.186,0.42,0.001505456
283,-4.6198,1.54,0.1476,0.1162791,0.241621843,0.12195122,0.0,0.003,0.116,0.42,0.001303342
284,-4.8039,1.74,0.1479,0.1162791,0.208439395,0.12195122,0.0,0.0,0.16,0.42,0.001352101
285,-4.6134,1.69,0.1476,0.1162791,0.273857213,0.12195122,0.0,0.003,0.122,0.42,0.001248764
286,-4.6442,1.84,0.1483,0.1162791,0.225462578,0.12195122,0.0,0.0,0.137,0.42,0.001415144
287,-4.6767,1.29,0.1473,0.1162791,0.298256559,0.12195122,0.0,0.0,0.14,0.42,0.001304897
288,-4.7467,1.66,0.148,0.1162791,0.275612972,0.12195122,0.0,0.0,0.186,0.42,0.001326154
289,-4.6479,1.56,0.1477,0.1162791,0.265732892,0.12195122,0.0,0.0,0.16,0.42,0.001429434
290,-4.679,1.36,0.1476,0.1162791,0.371723047,0.12195122,0.0,0.0,0.177,0.42,0.001614154
291,-4.6151,1.8,0.148,0.1162791,0.252757679,0.12195122,0.0,0.0,0.157,0.42,0.001329622
292,-4.6348,1.75,0.1479,0.1162791,0.281565651,0.12195122,0.0,0.012,0.116,0.42,0.001616931
293,-4.6119,1.88,0.1476,0.1162791,0.285591812,0.12195122,0.0,0.0,0.148,0.42,0.00133788
294,-4.6464,1.57,0.1469,0.1162791,0.175604074,0.12195122,0.0,0.0,0.148,0.42,0.00135751
295,-4.852,2.28,0.1468,0.1273885,0.378510526,0.365853659,0.0,0.01,0.089,0.19,0.001153637
296,-4.9407,2.6,0.1467,0.1273885,0.474434964,0.365853659,0.0,0.01,0.118,0.19,0.001890483
297,-4.953,2.12,0.1472,0.1221865,0.47004454,0.3625,0.019,0.013,0.077,0.18,0.001577691
298,-4.9197,2.81,0.1468,0.1273885,0.433894932,0.365853659,0.0,0.0,0.121,0.19,0.001632324
299,-4.9077,2.92,0.1473,0.1273885,0.518369329,0.365853659,0.0,0.0,0.096,0.19,0.001709727
300,-4.8982,2.27,0.147,0.1273885,0.506902897,0.358024691,0.013,0.006,0.159,0.19,0.001643195
301,-4.8783,2.31,0.1478,0.1273885,0.488091832,0.365853659,0.01,0.013,0.099,0.19,0.001563518
302,-4.9519,2.33,0.1471,0.1273885,0.630133631,0.365853659,0.0,0.022,0.127,0.19,0.001613555
303,-4.9162,2.39,0.1473,0.1273885,0.436276849,0.365853659,0.0,0.0,0.127,0.19,0.001516808
304,-4.8868,2.72,0.1473,0.1273885,0.474880192,0.365853659,0.006,0.013,0.131,0.19,0.001682892
305,-4.9198,2.16,0.1475,0.1273885,0.492011744,0.365853659,0.0,0.016,0.166,0.19,0.001607599
306,-4.8796,1.75,0.1472,0.1273885,0.347779952,0.365853659,0.0,0.019,0.137,0.19,0.001416148
307,-4.8787,2.71,0.1472,0.1273885,0.513527355,0.365853659,0.0,0.006,0.134,0.19,0.001877853
308,-4.9643,2.27,0.1476,0.1273885,0.488938813,0.365853659,0.0,0.01,0.185,0.19,0.001886991
309,-4.896,2.36,0.1467,0.1273885,0.381134999,0.365853659,0.003,0.022,0.134,0.19,0.001578675
310,-4.8727,2.58,0.147,0.1273885,0.45760017,0.365853659,0.0,0.016,0.137,0.19,0.001481486
311,-4.8767,2.17,0.147,0.1273885,0.469626102,0.365853659,0.038,0.019,0.115,0.19,0.001545582
312,-4.8735,2.37,0.1472,0.1273885,0.481426637,0.365853659,0.0,0.032,0.137,0.19,0.001456494
313,-4.8742,2.4,0.147,0.1225806,0.400817315,0.375,0.006,0.016,0.113,0.16,0.001261013
314,-4.8842,2.62,0.1467,0.1273885,0.471845862,0.365853659,0.0,0.006,0.108,0.19,0.001440641
315,-4.8895,2.64,0.147,0.1273885,0.461746338,0.365853659,0.0,0.003,0.137,0.19,0.001306201
316,-4.985,2.18,0.1473,0.1273885,0.514645119,0.365853659,0.0,0.0,0.182,0.19,0.001678954
317,-4.8585,2.22,0.1475,0.1273885,0.523675008,0.345679012,0.0,0.022,0.118,0.19,0.001498419
318,-5.0076,2.18,0.1474,0.1273885,0.468338233,0.365853659,0.0,0.013,0.162,0.19,0.001576436
319,-4.8839,2.71,0.1471,0.1273885,0.480183338,0.358024691,0.0,0.0,0.073,0.19,0.00133163
320,-4.916,2.33,0.1476,0.1273885,0.462847073,0.365853659,0.0,0.013,0.162,0.19,0.001263
321,-4.8918,2.05,0.1473,0.1273885,0.487072648,0.358024691,0.0,0.006,0.111,0.19,0.001342409
322,-4.9537,2.03,0.147,0.1273885,0.482973695,0.365853659,0.013,0.013,0.124,0.19,0.001613782
323,-4.8903,2.35,0.1473,0.1273885,0.42699126,0.358024691,0.032,0.022,0.127,0.19,0.001400793
324,-4.8446,2.45,0.1477,0.1225806,0.526473552,0.375,0.0,0.019,0.1,0.16,0.001345689
325,-4.8176,2.48,0.1474,0.1273885,0.469335998,0.365853659,0.0,0.013,0.115,0.19,0.001536589
326,-4.868,2.94,0.1474,0.1273885,0.540834956,0.365853659,0.0,0.013,0.108,0.19,0.001617554
327,-4.9036,2.62,0.1474,0.1273885,0.448845534,0.365853659,0.013,0.019,0.143,0.19,0.001694553
328,-4.9648,2.1,0.1472,0.1273885,0.522670241,0.365853659,0.0,0.006,0.21,0.19,0.001679244
329,-4.8404,2.47,0.147,0.1273885,0.464109691,0.358024691,0.0,0.003,0.143,0.19,0.001472923
330,-4.9015,2.23,0.1473,0.1273885,0.572716167,0.345679012,0.0,0.013,0.127,0.19,0.00197251
331,-4.9105,2.23,0.1468,0.1273885,0.527946213,0.365853659,0.0,0.029,0.121,0.19,0.001577778
332,-4.9455,2.36,0.147,0.1273885,0.464568946,0.365853659,0.0,0.003,0.15,0.19,0.001552882
333,-4.9294,2.05,0.1471,0.1273885,0.449180745,0.365853659,0.0,0.016,0.153,0.19,0.001638441
334,-4.9381,2.25,0.1469,0.1273885,0.545990617,0.365853659,0.0,0.0,0.121,0.19,0.001670859
335,-4.8816,2.59,0.1474,0.1273885,0.455250424,0.365853659,0.0,0.006,0.137,0.19,0.001635563
336,-4.8275,2.74,0.147,0.1273885,0.429267466,0.365853659,0.0,0.013,0.102,0.19,0.001502643
337,-4.9057,2.11,0.1472,0.1273885,0.495577628,0.345679012,0.01,0.022,0.153,0.19,0.001722498
338,-4.9256,2.21,0.147,0.1273885,0.576297642,0.365853659,0.0,0.0,0.14,0.19,0.001710713
339,-4.8864,2.22,0.1473,0.1273885,0.442264509,0.365853659,0.0,0.019,0.121,0.19,0.001584093
340,-4.9201,2.29,0.1466,0.1273885,0.457005114,0.365853659,0.0,0.003,0.156,0.19,0.001281841
341,-4.8834,2.35,0.1473,0.1273885,0.525370998,0.365853659,0.006,0.006,0.143,0.19,0.001689677
342,-4.9319,2.54,0.1465,0.1273885,0.469403998,0.365853659,0.01,0.006,0.099,0.19,0.001547327
343,-4.9,2.55,0.1471,0.1273885,0.454460914,0.365853659,0.0,0.016,0.096,0.19,0.001818374
344,-4.8916,2.3,0.1472,0.1273885,0.538680287,0.365853659,0.0,0.01,0.188,0.19,0.001736624
345,-4.8257,2.66,0.1473,0.1273885,0.435998902,0.365853659,0.0,0.0,0.131,0.19,0.001655464
346,-4.9106,1.99,0.1472,0.1273885,0.520923927,0.35,0.0,0.013,0.143,0.19,0.001438355
347,-4.8378,2.54,0.1474,0.1273885,0.578426436,0.365853659,0.013,0.013,0.086,0.19,0.001617289
348,-4.8855,1.63,0.1473,0.1273885,0.516335728,0.35,0.0,0.013,0.111,0.19,0.001741907
349,-4.927,2.18,0.1468,0.1273885,0.435869703,0.365853659,0.0,0.006,0.102,0.19,0.00123407
350,-4.9155,2.7,0.147,0.1273885,0.460652226,0.365853659,0.0,0.019,0.105,0.19,0.001745546
351,-4.9052,2.83,0.1471,0.1273885,0.484976781,0.365853659,0.013,0.006,0.099,0.19,0.001345446
352,-4.8761,2.49,0.1472,0.1221865,0.503721722,0.35443038,0.0,0.0,0.167,0.18,0.001387176
353,-4.8798,2.17,0.147,0.1273885,0.456427639,0.358024691,0.0,0.0,0.086,0.19,0.001321973
354,-4.865,2.39,0.1471,0.1273885,0.428832288,0.358024691,0.0,0.022,0.134,0.19,0.001389748
355,-4.8663,2.55,0.1475,0.1273885,0.51454873,0.365853659,0.0,0.006,0.08,0.19,0.001591419
356,-4.9303,1.83,0.1472,0.1273885,0.469034538,0.358024691,0.01,0.016,0.115,0.19,0.001419001
357,-4.8755,2.59,0.147,0.1273885,0.517451273,0.365853659,0.01,0.022,0.083,0.19,0.001356898
358,-4.8715,2.99,0.1476,0.1273885,0.596714321,0.365853659,0.01,0.01,0.131,0.19,0.00179305
359,-4.9136,2.47,0.1474,0.1273885,0.563322465,0.365853659,0.0,0.0,0.143,0.19,0.001907866
360,-4.829,2.19,0.1474,0.1273885,0.447992492,0.345679012,0.0,0.01,0.146,0.19,0.001513064
361,-4.9051,2.23,0.1471,0.1273885,0.524793232,0.365853659,0.035,0.013,0.15,0.19,0.001717264
362,-4.843,3.0,0.1479,0.1273885,0.509598081,0.365853659,0.0,0.003,0.115,0.19,0.001655762
363,-4.9161,2.06,0.1472,0.1273885,0.439973725,0.365853659,0.013,0.01,0.15,0.19,0.001500583
364,-4.89,2.46,0.1472,0.1273885,0.449459726,0.365853659,0.0,0.022,0.118,0.19,0.001817596
365,-4.8366,2.61,0.1469,0.1273885,0.497581076,0.345679012,0.035,0.022,0.108,0.19,0.001380703
366,-4.8645,2.57,0.1474,0.1273885,0.399939515,0.365853659,0.0,0.006,0.188,0.19,0.00150085
367,-4.8859,2.26,0.1473,0.1273885,0.506909493,0.358024691,0.022,0.01,0.124,0.19,0.001900347
368,-4.8691,2.0,0.1472,0.1273885,0.4367061,0.365853659,0.045,0.022,0.121,0.19,0.001581675
369,-4.8869,2.19,0.1474,0.1273885,0.521466549,0.365853659,0.013,0.022,0.146,0.19,0.001522064
370,-4.7986,2.94,0.1472,0.1221865,0.459202414,0.3625,0.0,0.026,0.119,0.18,0.001526969
371,-4.8894,2.09,0.147,0.1273885,0.4866335,0.365853659,0.0,0.006,0.153,0.19,0.001668824
372,-4.878,2.55,0.1474,0.1273885,0.494700309,0.365853659,0.013,0.025,0.159,0.19,0.001750777
373,-4.9311,1.84,0.1471,0.1273885,0.525494181,0.35,0.013,0.032,0.105,0.19,0.001184155
374,-4.862,2.91,0.1471,0.1273885,0.431367475,0.365853659,0.006,0.032,0.102,0.19,0.00166176
375,-4.8682,2.36,0.1478,0.1273885,0.464008765,0.365853659,0.0,0.01,0.159,0.19,0.001557961
376,-4.8365,2.8,0.1471,0.1273885,0.512037271,0.358024691,0.0,0.01,0.127,0.19,0.001664856
377,-4.8522,2.41,0.147,0.1273885,0.471495745,0.358024691,0.013,0.016,0.118,0.19,0.001594896
378,-4.8807,2.31,0.147,0.1197411,0.416076904,0.367088608,0.0,0.006,0.123,0.16,0.001494412
379,-4.8313,2.61,0.1475,0.1273885,0.445276912,0.358024691,0.0,0.0,0.194,0.19,0.001393389
380,-4.9114,2.2,0.1467,0.1273885,0.454856361,0.365853659,0.0,0.016,0.092,0.19,0.001546687
381,-4.9124,2.19,0.147,0.1273885,0.457131713,0.365853659,0.0,0.025,0.118,0.19,0.001192465
382,-4.8874,2.38,0.1473,0.1273885,0.413211961,0.365853659,0.0,0.0,0.137,0.19,0.001340776
383,-4.8807,2.22,0.1472,0.1273885,0.471008053,0.358024691,0.003,0.019,0.131,0.19,0.001556006
384,-4.8653,2.17,0.1472,0.1273885,0.469855138,0.365853659,0.0,0.032,0.134,0.19,0.001465207
385,-4.87,2.22,0.1469,0.1273885,0.418102263,0.35,0.0,0.006,0.127,0.19,0.001193866
386,-4.929,1.88,0.1474,0.1273885,0.548900234,0.358024691,0.016,0.019,0.159,0.19,0.001546734
387,-4.897,2.95,0.1474,0.1273885,0.524102769,0.365853659,0.0,0.0,0.124,0.19,0.001704046
388,-4.9142,2.01,0.1473,0.1273885,0.504297808,0.365853659,0.0,0.01,0.14,0.19,0.00154493
389,-4.9567,2.14,0.1471,0.1273885,0.51087099,0.365853659,0.013,0.022,0.14,0.19,0.001560815
390,-4.8685,2.49,0.1472,0.1273885,0.468165002,0.365853659,0.01,0.019,0.137,0.19,0.001562491
391,-4.8454,2.26,0.1471,0.1273885,0.429294987,0.365853659,0.0,0.006,0.105,0.19,0.001602643
392,-4.929,2.34,0.1477,0.1273885,0.466330335,0.365853659,0.029,0.01,0.127,0.19,0.00142396
393,-4.9205,2.24,0.147,0.1273885,0.61752813,0.365853659,0.0,0.013,0.156,0.19,0.001598043
394,-4.9358,2.24,0.1474,0.1225806,0.500664481,0.375,0.0,0.026,0.129,0.16,0.001725033
395,-4.8279,3.02,0.1471,0.1273885,0.49781838,0.365853659,0.0,0.019,0.105,0.19,0.001402866
396,-4.8869,2.45,0.1471,0.1273885,0.431514021,0.365853659,0.025,0.019,0.124,0.19,0.00181229
397,-4.8464,1.96,0.1474,0.1273885,0.466531621,0.358024691,0.0,0.022,0.083,0.19,0.001472572
398,-4.885,1.93,0.1471,0.1273885,0.578966032,0.358024691,0.0,0.013,0.143,0.19,0.0016206
399,-4.8583,2.21,0.1473,0.1197411,0.510632896,0.367088608,0.0,0.006,0.133,0.16,0.001487873
400,-4.888,2.71,0.1475,0.1273885,0.522645451,0.365853659,0.0,0.006,0.099,0.19,0.001748155
401,-4.842,2.46,0.1476,0.1273885,0.461624986,0.358024691,0.013,0.003,0.162,0.19,0.001510407
402,-4.8559,1.78,0.1472,0.1221865,0.407471732,0.341772152,0.0,0.019,0.193,0.18,0.00133311
403,-4.8733,2.58,0.1469,0.1273885,0.419309523,0.365853659,0.0,0.019,0.124,0.19,0.001505654
404,-4.8746,2.33,0.1475,0.1273885,0.449681937,0.365853659,0.0,0.022,0.166,0.19,0.001663792
405,-4.8749,2.2,0.1471,0.1273885,0.46253516,0.365853659,0.0,0.01,0.102,0.19,0.001729907
406,-4.9029,2.24,0.147,0.1273885,0.440944422,0.358024691,0.0,0.016,0.111,0.19,0.001482561
407,-4.8681,2.66,0.1469,0.1273885,0.467416559,0.365853659,0.0,0.006,0.124,0.19,0.001302029
408,-4.93,2.47,0.1474,0.1273885,0.58532687,0.365853659,0.0,0.016,0.124,0.19,0.001691652
409,-4.8612,1.82,0.1475,0.1273885,0.456402543,0.3375,0.0,0.022,0.108,0.19,0.001537025
410,-4.8607,2.78,0.1473,0.1273885,0.424798439,0.365853659,0.0,0.013,0.092,0.19,0.00152852
411,-4.9241,2.64,0.147,0.1273885,0.422938843,0.358024691,0.0,0.022,0.127,0.19,0.001612787
412,-4.8998,1.92,0.1468,0.1273885,0.423365022,0.365853659,0.019,0.019,0.153,0.19,0.00164145
413,-4.8351,2.57,0.1469,0.1273885,0.43996199,0.365853659,0.0,0.013,0.146,0.19,0.001491091
414,-4.935,1.96,0.1472,0.1273885,0.468768911,0.365853659,0.0,0.016,0.124,0.19,0.001561109
415,-4.8743,2.22,0.1469,0.1273885,0.471408242,0.365853659,0.0,0.006,0.121,0.19,0.001459151
416,-4.9076,2.55,0.147,0.1273885,0.528631952,0.365853659,0.0,0.006,0.102,0.19,0.001443729
417,-4.8669,2.08,0.1475,0.1273885,0.448988151,0.365853659,0.0,0.013,0.121,0.19,0.001551265
418,-4.8598,2.25,0.1475,0.1273885,0.468535776,0.365853659,0.0,0.01,0.108,0.19,0.00160826
419,-4.8365,2.66,0.1468,0.1273885,0.491800657,0.365853659,0.029,0.029,0.086,0.19,0.001749084
420,-4.8778,2.07,0.1468,0.1273885,0.436172514,0.365853659,0.038,0.029,0.124,0.19,0.001309518
421,-4.9421,2.44,0.1471,0.1273885,0.536055104,0.365853659,0.0,0.01,0.146,0.19,0.00190966
422,-4.8715,2.58,0.1471,0.1221865,0.469033632,0.3625,0.023,0.016,0.106,0.18,0.001651313
423,-4.8636,2.56,0.147,0.1273885,0.547953418,0.365853659,0.013,0.006,0.105,0.19,0.001571313
424,-4.9518,1.9,0.1471,0.1273885,0.511558443,0.365853659,0.013,0.019,0.115,0.19,0.001711073
425,-4.9231,2.11,0.1472,0.1273885,0.45647106,0.365853659,0.0,0.013,0.121,0.19,0.00152448
426,-4.9362,2.27,0.1475,0.1273885,0.526772781,0.365853659,0.0,0.01,0.137,0.19,0.001534659
427,-4.8777,2.39,0.1471,0.1273885,0.531823537,0.345679012,0.0,0.006,0.134,0.19,0.001543761
428,-4.876,2.33,0.1469,0.1273885,0.407801882,0.365853659,0.045,0.035,0.111,0.19,0.001302796
429,-4.7886,2.89,0.1475,0.1273885,0.512143966,0.365853659,0.0,0.006,0.086,0.19,0.001556564
430,-4.9378,1.92,0.1468,0.1273885,0.444535363,0.358024691,0.0,0.016,0.131,0.19,0.001164429
431,-4.8659,2.41,0.1473,0.1273885,0.419302714,0.358024691,0.0,0.0,0.134,0.19,0.001446162
432,-4.8263,2.68,0.1472,0.1273885,0.442981057,0.365853659,0.0,0.019,0.096,0.19,0.001396272
433,-4.916,1.99,0.1471,0.1273885,0.443574828,0.365853659,0.016,0.022,0.134,0.19,0.001124606
434,-4.827,2.87,0.1474,0.1273885,0.497818037,0.35,0.0,0.019,0.061,0.19,0.001564541
435,-4.9334,2.08,0.1471,0.1273885,0.494791071,0.365853659,0.0,0.016,0.124,0.19,0.001677445
436,-4.8789,2.29,0.1473,0.1273885,0.454541364,0.365853659,0.013,0.019,0.092,0.19,0.001396622
437,-4.9043,2.22,0.1469,0.1273885,0.48094388,0.365853659,0.019,0.016,0.102,0.19,0.00156196
438,-4.8886,2.34,0.147,0.1273885,0.490155308,0.365853659,0.013,0.013,0.111,0.19,0.001502332
439,-4.9229,2.36,0.1473,0.1273885,0.475853458,0.365853659,0.013,0.016,0.146,0.19,0.001555466
440,-4.9356,2.18,0.1473,0.1273885,0.412878012,0.365853659,0.0,0.016,0.131,0.19,0.001506574
441,-4.933,2.53,0.1474,0.1273885,0.434092171,0.365853659,0.0,0.006,0.111,0.19,0.00155777
442,-4.9416,2.18,0.1465,0.1273885,0.453461385,0.365853659,0.0,0.01,0.108,0.19,0.001167102
443,-4.9089,1.98,0.1474,0.1273885,0.407482738,0.365853659,0.045,0.019,0.118,0.19,0.001535035
444,-4.9419,2.54,0.1472,0.1254019,0.489853564,0.382716049,0.01,0.029,0.167,0.16,0.001463056
445,-4.9192,1.81,0.1468,0.1273885,0.374513104,0.365853659,0.01,0.016,0.143,0.19,0.00147897
446,-4.9235,2.47,0.1472,0.1273885,0.479547654,0.365853659,0.0,0.013,0.14,0.19,0.00148267
447,-4.8317,2.43,0.1472,0.1221865,0.557000912,0.3625,0.0,0.006,0.1,0.18,0.001452433
448,-4.9279,2.28,0.1469,0.1273885,0.382759796,0.365853659,0.019,0.01,0.185,0.19,0.001485558
449,-4.8848,2.25,0.1472,0.1273885,0.514976483,0.365853659,0.0,0.029,0.14,0.19,0.00135332
450,-4.9139,2.3,0.1473,0.1273885,0.430226906,0.365853659,0.0,0.016,0.127,0.19,0.001546923
451,-4.9069,2.66,0.1466,0.1273885,0.433025334,0.365853659,0.0,0.006,0.099,0.19,0.001322908
452,-4.8172,2.44,0.1475,0.1273885,0.447658738,0.365853659,0.01,0.025,0.076,0.19,0.001390233
453,-4.8612,2.37,0.1471,0.1273885,0.395693058,0.365853659,0.0,0.013,0.064,0.19,0.001540793
454,-4.8561,2.49,0.1473,0.1273885,0.472852563,0.365853659,0.0,0.022,0.105,0.19,0.001442927
455,-4.8746,2.64,0.1472,0.1273885,0.447878888,0.365853659,0.0,0.013,0.115,0.19,0.001651863
456,-4.8563,2.71,0.1471,0.1273885,0.457719457,0.365853659,0.0,0.0,0.092,0.19,0.001603299
457,-4.9357,2.06,0.147,0.1273885,0.467797166,0.365853659,0.019,0.025,0.175,0.19,0.001452422
458,-4.9127,2.37,0.1474,0.1273885,0.452419442,0.358024691,0.013,0.019,0.105,0.19,0.001520892
459,-4.9397,2.31,0.1471,0.1273885,0.495979535,0.365853659,0.0,0.013,0.166,0.19,0.001815651
460,-4.9149,2.58,0.1474,0.1273885,0.534682231,0.3375,0.01,0.019,0.169,0.19,0.001955005
461,-4.9059,2.54,0.1471,0.1273885,0.565220303,0.365853659,0.0,0.025,0.127,0.19,0.001560435
462,-4.882,2.49,0.1475,0.1273885,0.448794775,0.365853659,0.006,0.006,0.118,0.19,0.00131632
463,-4.9523,2.05,0.147,0.1273885,0.438982737,0.365853659,0.0,0.0,0.118,0.19,0.001295848
464,-4.8865,2.55,0.147,0.1273885,0.413593226,0.365853659,0.006,0.006,0.175,0.19,0.001503246
465,-4.9883,2.07,0.1468,0.1273885,0.503770954,0.365853659,0.0,0.029,0.118,0.19,0.001701619
466,-4.9271,2.4,0.147,0.1273885,0.53153646,0.345679012,0.0,0.016,0.188,0.19,0.001691401
467,-4.917,2.31,0.1471,0.1225806,0.48370295,0.375,0.0,0.013,0.148,0.16,0.001492806
468,-4.8453,2.02,0.1469,0.1273885,0.39549316,0.365853659,0.01,0.038,0.127,0.19,0.001478535
469,-4.932,2.5,0.1472,0.1273885,0.427281162,0.358024691,0.0,0.025,0.127,0.19,0.001811024
470,-4.881,2.11,0.1474,0.1273885,0.592282955,0.365853659,0.013,0.01,0.105,0.19,0.001172625
471,-4.8888,2.12,0.1471,0.1273885,0.426932053,0.365853659,0.0,0.006,0.15,0.19,0.001419717
472,-4.8199,2.26,0.1473,0.1273885,0.604193443,0.358024691,0.01,0.006,0.064,0.19,0.001687414
473,-4.9318,1.91,0.147,0.1273885,0.46268167,0.365853659,0.0,0.013,0.096,0.19,0.001916253
474,-4.9088,2.31,0.147,0.1273885,0.501473894,0.365853659,0.0,0.013,0.124,0.19,0.00160488
475,-4.9405,2.01,0.1471,0.1273885,0.448788849,0.358024691,0.0,0.019,0.15,0.19,0.001801684
476,-4.8677,2.23,0.1469,0.1273885,0.493743115,0.365853659,0.0,0.013,0.124,0.19,0.001732944
477,-4.9042,2.64,0.1471,0.1273885,0.468392289,0.365853659,0.0,0.006,0.127,0.19,0.001453828
478,-4.9068,2.08,0.1469,0.1273885,0.487877886,0.365853659,0.0,0.019,0.099,0.19,0.00125921
479,-4.9059,2.4,0.1471,0.1254019,0.508123559,0.382716049,0.0,0.006,0.135,0.16,0.00128179
480,-4.932,2.38,0.1466,0.1273885,0.56594486,0.365853659,0.0,0.01,0.153,0.19,0.001808663
481,-4.8774,2.36,0.147,0.1273885,0.495857086,0.345679012,0.0,0.025,0.102,0.19,0.001482747
482,-4.8761,2.5,0.1473,0.1273885,0.450330136,0.365853659,0.0,0.016,0.156,0.19,0.001523832
483,-4.887,2.47,0.1472,0.1273885,0.518218131,0.358024691,0.0,0.006,0.14,0.19,0.001581115
